lam_obs_vac_nm,err_lam_obs_vac_nm,lam_ritz_vac_nm,err_lam_ritz_vac_nm,rel_intensity,einstein_aki,ion_name
  931.607000,  0.002000,  931.606770,  0.000060,1.000000e+00,0.000000e+00,Ar II     
  933.361000,  0.002000,  933.361550,  0.000030,1.000000e+00,0.000000e+00,Ar II     
  934.736700,  0.000200,  934.736930,  0.000140,7.000000e+00,0.000000e+00,Ar II     
  935.678700,  0.001000,  935.678500,  0.001000,1.600000e+03,1.060000e+06,Ar I      
  937.673500,  0.001000,  937.674070,  0.000050,3.000000e+00,0.000000e+00,Ar II     
  939.749000,  0.002000,  939.749040,  0.000040,5.000000e-01,0.000000e+00,Ar II     
  942.116600,  0.001000,  942.116880,  0.000030,1.000000e+00,3.900000e+05,Ar II     
  942.306070,  0.000040,  942.306020,  0.000030,5.900000e+01,0.000000e+00,Ar II     
  943.881900,  0.000200,  943.881780,  0.000040,1.300000e+01,0.000000e+00,Ar II     
  945.579000,  0.002000,  945.575200,  0.000110,5.000000e-01,0.000000e+00,Ar II     
  947.088000,  0.002000,  947.089610,  0.000070,5.000000e-01,0.000000e+00,Ar II     
  947.784880,  0.000060,  947.784860,  0.000030,3.500000e+01,0.000000e+00,Ar II     
  948.347800,  0.000300,  948.348050,  0.000030,7.000000e+00,0.000000e+00,Ar II     
  949.358000,  0.002000,  949.356100,  0.001800,5.000000e-01,0.000000e+00,Ar II     
  951.104800,  0.001000,  951.106000,  0.000070,3.000000e+00,0.000000e+00,Ar II     
  952.665000,  0.002000,  952.666510,  0.000040,5.000000e-01,0.000000e+00,Ar II     
  952.900000,  0.002000,  952.900610,  0.000040,1.000000e+00,0.000000e+00,Ar II     
  953.827070,  0.000060,  953.826950,  0.000030,3.400000e+01,0.000000e+00,Ar II     
  954.328220,  0.000060,  954.328260,  0.000040,3.800000e+01,0.000000e+00,Ar II     
  955.625140,  0.000060,  955.625090,  0.000030,3.600000e+01,0.000000e+00,Ar II     
  958.961900,  0.000200,  958.961620,  0.000150,1.000000e+01,0.000000e+00,Ar II     
  960.195800,  0.001000,  960.196480,  0.000060,2.000000e+00,0.000000e+00,Ar II     
  960.455860,  0.000030,  960.455880,  0.000060,1.100000e+02,0.000000e+00,Ar II     
  961.302000,  0.002000,  961.300860,  0.000040,5.000000e-01,0.000000e+00,Ar II     
  962.470540,  0.000030,  962.470640,  0.000090,6.800000e+01,0.000000e+00,Ar II     
  962.587570,  0.000120,  962.587590,  0.000080,1.900000e+01,0.000000e+00,Ar II     
  964.383250,  0.000120,  964.383550,  0.000040,1.500000e+01,0.000000e+00,Ar II     
  964.596000,  0.000160,  964.595750,  0.000140,1.400000e+01,0.000000e+00,Ar II     
  965.862080,  0.000030,  965.861980,  0.000090,8.500000e+01,0.000000e+00,Ar II     
  966.043500,  0.001000,  966.043500,  0.001000,2.500000e+04,5.400000e+06,Ar I      
  967.786000,  0.002000,  967.785530,  0.000040,5.000000e-01,0.000000e+00,Ar II     
  968.146290,  0.000050,  968.146200,  0.000080,5.000000e+01,0.000000e+00,Ar II     
  968.487400,  0.000300,  968.487400,  0.000400,6.000000e+00,0.000000e+00,Ar II     
  970.417600,  0.001000,  970.418620,  0.000030,1.000000e+00,0.000000e+00,Ar II     
  970.462400,  0.000300,  970.462510,  0.000140,1.000000e+01,0.000000e+00,Ar II     
  971.125000,  0.002000,  971.123240,  0.000080,5.000000e-01,0.000000e+00,Ar II     
  971.443100,  0.000200,  971.442790,  0.000060,1.200000e+01,0.000000e+00,Ar II     
  971.577460,  0.000110,  971.577580,  0.000080,2.000000e+01,0.000000e+00,Ar II     
  972.924900,  0.000500,  972.925510,  0.000070,5.000000e+00,0.000000e+00,Ar II     
  973.722460,  0.000160,  973.721730,  0.000150,1.400000e+01,0.000000e+00,Ar II     
  974.243940,  0.000090,  974.244170,  0.000120,2.800000e+01,0.000000e+00,Ar II     
  975.280880,  0.000050,  975.280860,  0.000100,5.100000e+01,0.000000e+00,Ar II     
  975.881690,  0.000030,  975.881700,  0.000070,8.500000e+01,0.000000e+00,Ar II     
  976.131260,  0.000030,  976.131270,  0.000040,1.070000e+02,0.000000e+00,Ar II     
  976.452800,  0.000200,  976.452450,  0.000040,1.000000e+01,0.000000e+00,Ar II     
  977.451000,  0.000300,  977.451040,  0.000060,1.000000e+01,0.000000e+00,Ar II     
  977.624760,  0.000030,  977.624760,  0.000050,1.120000e+02,0.000000e+00,Ar II     
  978.718600,  0.001000,  978.718500,  0.001000,4.500000e+03,1.470000e+06,Ar I      
  979.591620,  0.000080,  979.591540,  0.000090,2.800000e+01,0.000000e+00,Ar II     
  980.637810,  0.000030,  980.637820,  0.000060,1.020000e+02,0.000000e+00,Ar II     
  981.711220,  0.000070,  981.710100,  0.000400,2.800000e+01,0.000000e+00,Ar II     
  982.186700,  0.000300,  982.186810,  0.000050,9.000000e+00,0.000000e+00,Ar II     
  982.733390,  0.000130,  982.733580,  0.000040,2.000000e+01,0.000000e+00,Ar II     
  982.852600,  0.000300,  982.853080,  0.000120,8.000000e+00,0.000000e+00,Ar II     
  983.255100,  0.001000,  983.255160,  0.000050,3.000000e+00,0.000000e+00,Ar II     
  983.986730,  0.000100,  983.986580,  0.000090,2.100000e+01,0.000000e+00,Ar II     
  985.215890,  0.000030,  985.215890,  0.000040,1.320000e+02,0.000000e+00,Ar II     
  985.676300,  0.000030,  985.676290,  0.000060,1.290000e+02,0.000000e+00,Ar II     
  990.701000,  0.002000,  990.696940,  0.000040,1.000000e+00,0.000000e+00,Ar II     
  990.860190,  0.000030,  990.860210,  0.000080,8.700000e+01,0.000000e+00,Ar II     
  990.910780,  0.000030,  990.910780,  0.000030,6.900000e+01,0.000000e+00,Ar II     
  991.243360,  0.000200,  991.243140,  0.000060,1.100000e+01,0.000000e+00,Ar II     
  991.695600,  0.000200,  991.695830,  0.000090,1.300000e+01,0.000000e+00,Ar II     
  993.155510,  0.000160,  993.155510,  0.000200,2.000000e+01,0.000000e+00,Ar II     
  993.440180,  0.000120,  993.440180,  0.000210,2.100000e+01,0.000000e+00,Ar II     
  993.777000,  0.001000,  993.776580,  0.000080,1.000000e+00,0.000000e+00,Ar II     
  995.187810,  0.000030,  995.187850,  0.000040,6.800000e+01,0.000000e+00,Ar II     
  995.381690,  0.000070,  995.381720,  0.000030,3.300000e+01,0.000000e+00,Ar II     
  995.553380,  0.000040,  995.553400,  0.000040,5.400000e+01,0.000000e+00,Ar II     
  996.504500,  0.001000,  996.507870,  0.000070,1.000000e+00,0.000000e+00,Ar II     
  996.814800,  0.000300,  996.814850,  0.000080,8.000000e+00,0.000000e+00,Ar II     
  996.977570,  0.000030,  996.977500,  0.000060,8.900000e+01,0.000000e+00,Ar II     
  997.507000,  0.000300,  997.506700,  0.000040,9.000000e+00,0.000000e+00,Ar II     
  997.867780,  0.000190,  997.868050,  0.000120,1.100000e+01,0.000000e+00,Ar II     
  998.056290,  0.000040,  998.056200,  0.000170,6.800000e+01,0.000000e+00,Ar II     
  999.113000,  0.002000,  999.112060,  0.000070,1.000000e+00,0.000000e+00,Ar II     
  999.176000,  0.002000,  999.176570,  0.000030,1.000000e+00,0.000000e+00,Ar II     
  999.660280,  0.000030,  999.660370,  0.000130,1.450000e+02,0.000000e+00,Ar II     
  999.675210,  0.000170,  999.675450,  0.000140,1.500000e+01,0.000000e+00,Ar II     
 1001.584130,  0.000130, 1001.584130,  0.000150,1.600000e+01,0.000000e+00,Ar II     
 1001.614600,  0.000300, 1001.614600,  0.000300,7.000000e+00,0.000000e+00,Ar II     
 1002.503260,  0.000030, 1002.503250,  0.000040,1.170000e+02,0.000000e+00,Ar II     
 1003.871000,  0.002000, 1003.872110,  0.000040,5.000000e-01,0.000000e+00,Ar II     
 1009.577390,  0.000140, 1009.577000,  0.000100,2.100000e+01,0.000000e+00,Ar II     
 1011.344010,  0.000140, 1011.344030,  0.000030,1.900000e+01,0.000000e+00,Ar II     
 1011.436410,  0.000030, 1011.436410,  0.000030,2.290000e+02,0.000000e+00,Ar II     
 1014.119070,  0.000140, 1014.119050,  0.000070,1.800000e+01,0.000000e+00,Ar II     
 1014.874000,  0.003000, 1014.880190,  0.000030,5.000000e-01,0.000000e+00,Ar II     
 1016.665070,  0.000190, 1016.665170,  0.000050,1.300000e+01,0.000000e+00,Ar II     
 1019.651000,  0.003000, 1019.650890,  0.000050,5.000000e-01,0.000000e+00,Ar II     
 1020.619300,  0.000400, 1020.619100,  0.000300,1.100000e+01,0.000000e+00,Ar II     
 1020.672500,  0.000300, 1020.672110,  0.000040,9.000000e+00,0.000000e+00,Ar II     
 1022.380250,  0.000050, 1022.380160,  0.000060,5.100000e+01,0.000000e+00,Ar II     
 1023.366020,  0.000050, 1023.366010,  0.000030,5.200000e+01,0.000000e+00,Ar II     
 1025.381890,  0.000080, 1025.382410,  0.000050,2.700000e+01,0.000000e+00,Ar II     
 1027.108150,  0.000040, 1027.108180,  0.000040,6.600000e+01,0.000000e+00,Ar II     
 1027.125440,  0.000170, 1027.125360,  0.000090,1.500000e+01,0.000000e+00,Ar II     
 1027.651440,  0.000030, 1027.651380,  0.000050,1.070000e+02,0.000000e+00,Ar II     
 1030.191130,  0.000060, 1030.191150,  0.000060,4.300000e+01,0.000000e+00,Ar II     
 1030.845940,  0.000090, 1030.845900,  0.000040,2.500000e+01,0.000000e+00,Ar II     
 1032.817000,  0.003000, 1032.819270,  0.000040,1.000000e+00,0.000000e+00,Ar II     
 1032.945000,  0.003000, 1032.946320,  0.000040,5.000000e-01,0.000000e+00,Ar II     
 1037.292000,  0.003000, 1037.297700,  0.000040,5.000000e-01,0.000000e+00,Ar II     
 1038.674600,  0.002000, 1038.673630,  0.000030,1.000000e+00,0.000000e+00,Ar II     
 1039.546670,  0.000030, 1039.546620,  0.000060,8.700000e+01,0.000000e+00,Ar II     
 1040.437320,  0.000070, 1040.437370,  0.000040,3.800000e+01,0.000000e+00,Ar II     
 1041.003800,  0.000200, 1041.003980,  0.000100,1.300000e+01,0.000000e+00,Ar II     
 1041.340040,  0.000110, 1041.340080,  0.000030,2.400000e+01,0.000000e+00,Ar II     
 1044.336880,  0.000040, 1044.336880,  0.000030,6.900000e+01,0.000000e+00,Ar II     
 1044.545230,  0.000130, 1044.545260,  0.000040,2.000000e+01,0.000000e+00,Ar II     
 1045.064390,  0.000050, 1045.064480,  0.000100,4.900000e+01,0.000000e+00,Ar II     
 1047.004750,  0.000030, 1047.004740,  0.000030,6.170000e+02,0.000000e+00,Ar II     
 1047.292300,  0.001000, 1047.292200,  0.001000,1.600000e+03,9.800000e+05,Ar I      
 1048.090500,  0.001000, 1048.090500,  0.001000,1.300000e+01,2.440000e+06,Ar I      
 1049.881700,  0.002000, 1049.882670,  0.000030,2.000000e+00,0.000000e+00,Ar II     
 1050.307690,  0.000030, 1050.307710,  0.000030,9.100000e+01,0.000000e+00,Ar II     
 1050.938000,  0.010000, 1050.937900,  0.001000,1.800000e+02,1.580000e+06,Ar I      
 1052.238820,  0.000030, 1052.238890,  0.000070,1.620000e+02,0.000000e+00,Ar II     
 1053.841000,  0.003000, 1053.843020,  0.000070,2.000000e+00,0.000000e+00,Ar II     
 1054.445460,  0.000030, 1054.445010,  0.000030,9.500000e+01,0.000000e+00,Ar II     
 1055.201600,  0.000300, 1055.202080,  0.000180,9.000000e+00,0.000000e+00,Ar II     
 1055.882300,  0.000300, 1055.881810,  0.000040,1.100000e+01,0.000000e+00,Ar II     
 1058.373000,  0.003000, 1058.378870,  0.000030,2.000000e+00,0.000000e+00,Ar II     
 1061.690300,  0.000190, 1061.689860,  0.000050,1.300000e+01,0.000000e+00,Ar II     
 1062.237580,  0.000030, 1062.237610,  0.000080,8.900000e+01,0.000000e+00,Ar II     
 1064.029200,  0.000300, 1064.029220,  0.000170,1.100000e+01,0.000000e+00,Ar II     
 1064.103520,  0.000030, 1064.103510,  0.000030,1.350000e+02,0.000000e+00,Ar II     
 1064.280000,  0.000300, 1064.280630,  0.000170,9.000000e+00,0.000000e+00,Ar II     
 1066.746000,  0.003000, 1066.748890,  0.000050,5.000000e-01,0.000000e+00,Ar II     
 1067.648900,  0.001000, 1067.649000,  0.001000,2.000000e+02,4.900000e+06,Ar I      
 1068.596390,  0.000140, 1068.596190,  0.000060,2.000000e+01,0.000000e+00,Ar II     
 1072.346700,  0.002000, 1072.347820,  0.000050,1.000000e+00,0.000000e+00,Ar II     
 1076.733040,  0.000030, 1076.733020,  0.000030,1.290000e+02,0.000000e+00,Ar II     
 1078.808990,  0.000150, 1078.809320,  0.000150,1.900000e+01,0.000000e+00,Ar II     
 1081.585870,  0.000040, 1081.585870,  0.000040,4.370000e+02,0.000000e+00,Ar II     
 1081.945300,  0.000300, 1081.945950,  0.000050,1.100000e+01,0.000000e+00,Ar II     
 1082.084610,  0.000160, 1082.084730,  0.000180,1.500000e+01,0.000000e+00,Ar II     
 1083.242480,  0.000100, 1083.242480,  0.000040,2.800000e+01,0.000000e+00,Ar II     
 1084.300900,  0.001000, 1084.300770,  0.000050,2.600000e-03,0.000000e+00,Ar II     
 1087.032150,  0.000060, 1087.032190,  0.000070,4.800000e+01,0.000000e+00,Ar II     
 1087.086170,  0.000110, 1087.086590,  0.000070,2.400000e+01,0.000000e+00,Ar II     
 1087.268840,  0.000110, 1087.269100,  0.000080,2.300000e+01,0.000000e+00,Ar II     
 1090.092500,  0.001000, 1090.090960,  0.000130,1.500000e-03,0.000000e+00,Ar II     
 1091.966000,  0.010000, 1091.969930,  0.000040,1.000000e+00,0.000000e+00,Ar II     
 1092.643590,  0.000040, 1092.643590,  0.000040,2.510000e+02,0.000000e+00,Ar II     
 1093.472380,  0.000130, 1093.472550,  0.000140,2.000000e+01,0.000000e+00,Ar II     
 1095.728680,  0.000090, 1095.728690,  0.000080,2.800000e+01,0.000000e+00,Ar II     
 1097.734000,  0.010000, 1097.730880,  0.000110,1.000000e+00,0.000000e+00,Ar II     
 1098.539090,  0.000060, 1098.539120,  0.000080,4.300000e+01,0.000000e+00,Ar II     
 1102.906110,  0.000090, 1102.906090,  0.000090,3.100000e+01,0.000000e+00,Ar II     
 1102.954320,  0.000190, 1102.954470,  0.000120,1.500000e+01,0.000000e+00,Ar II     
 1103.436540,  0.000140, 1103.436420,  0.000070,2.400000e+01,0.000000e+00,Ar II     
 1107.097500,  0.000040, 1107.097570,  0.000050,7.400000e+01,0.000000e+00,Ar II     
 1107.148670,  0.000090, 1107.148680,  0.000040,3.300000e+01,0.000000e+00,Ar II     
 1108.190300,  0.001000, 1108.190200,  0.001000,1.100000e+01,8.300000e+05,Ar I      
 1108.665200,  0.000300, 1108.664400,  0.000040,1.000000e+01,0.000000e+00,Ar II     
 1109.072380,  0.000120, 1109.072240,  0.000160,2.100000e+01,0.000000e+00,Ar II     
 1114.876860,  0.000150, 1114.876940,  0.000050,1.800000e+01,0.000000e+00,Ar II     
 1117.633890,  0.000040, 1117.633910,  0.000040,6.600000e+01,0.000000e+00,Ar II     
 1118.464550,  0.000100, 1118.464520,  0.000040,2.800000e+01,0.000000e+00,Ar II     
 1121.277990,  0.000140, 1121.278030,  0.000040,2.300000e+01,0.000000e+00,Ar II     
 1121.437500,  0.000200, 1121.437430,  0.000040,1.100000e+01,0.000000e+00,Ar II     
 1121.790700,  0.000200, 1121.790780,  0.000050,1.000000e+01,0.000000e+00,Ar II     
 1122.037100,  0.000300, 1122.037560,  0.000090,1.000000e+01,0.000000e+00,Ar II     
 1125.658800,  0.000040, 1125.658710,  0.000060,2.340000e+02,0.000000e+00,Ar II     
 1133.966750,  0.000060, 1133.966790,  0.000080,3.300000e+01,0.000000e+00,Ar II     
 1135.247160,  0.000100, 1135.247150,  0.000050,2.800000e+01,0.000000e+00,Ar II     
 1136.418170,  0.000070, 1136.418060,  0.000080,4.100000e+01,0.000000e+00,Ar II     
 1144.496500,  0.001000, 1144.496400,  0.001000,1.200000e+01,1.390000e+06,Ar I      
 1146.709800,  0.000200, 1146.709940,  0.000050,1.300000e+01,0.000000e+00,Ar II     
 1147.342730,  0.000040, 1147.342850,  0.000080,6.900000e+01,0.000000e+00,Ar II     
 1149.125400,  0.001000, 1149.125300,  0.001000,4.000000e+02,1.900000e+05,Ar I      
 1150.662900,  0.000160, 1150.663080,  0.000130,1.900000e+01,0.000000e+00,Ar II     
 1161.416100,  0.000200, 1161.416280,  0.000090,1.400000e+01,0.000000e+00,Ar II     
 1165.148410,  0.000070, 1165.148440,  0.000040,3.500000e+01,0.000000e+00,Ar II     
 1165.158470,  0.000140, 1165.158340,  0.000050,2.200000e+01,0.000000e+00,Ar II     
 1167.190400,  0.001000, 1167.190300,  0.001000,2.000000e+02,3.760000e+06,Ar I      
 1168.109250,  0.000150, 1168.109330,  0.000140,2.100000e+01,0.000000e+00,Ar II     
 1172.269600,  0.001000, 1172.269500,  0.001000,1.200000e+01,9.520000e+05,Ar I      
 1172.365440,  0.000060, 1172.365410,  0.000050,4.700000e+01,0.000000e+00,Ar II     
 1174.790040,  0.000190, 1174.790000,  0.000040,1.300000e+01,0.000000e+00,Ar II     
 1175.930300,  0.000140, 1175.930370,  0.000100,2.100000e+01,0.000000e+00,Ar II     
 1176.386600,  0.000400, 1176.387520,  0.000070,9.000000e+00,0.000000e+00,Ar II     
 1177.278210,  0.000040, 1177.278200,  0.000040,7.800000e+01,0.000000e+00,Ar II     
 1187.810010,  0.000040, 1187.810040,  0.000060,1.660000e+02,0.000000e+00,Ar II     
 1203.033350,  0.000100, 1203.033010,  0.000070,5.400000e+01,0.000000e+00,Ar II     
 1206.233480,  0.000140, 1206.233540,  0.000070,2.400000e+01,0.000000e+00,Ar II     
 1206.396850,  0.000100, 1206.396820,  0.000040,3.100000e+01,0.000000e+00,Ar II     
 1206.958120,  0.000060, 1206.958080,  0.000040,4.900000e+01,0.000000e+00,Ar II     
 1209.286900,  0.000040, 1209.286980,  0.000070,2.000000e+02,0.000000e+00,Ar II     
 1211.564100,  0.001000, 1211.563800,  0.001000,2.000000e+02,3.100000e+06,Ar I      
 1212.575380,  0.000040, 1212.575450,  0.000070,1.410000e+02,0.000000e+00,Ar II     
 1214.306000,  0.001000, 1214.305900,  0.001000,5.000000e+01,4.500000e+06,Ar I      
 1216.791640,  0.000040, 1216.791670,  0.000040,1.200000e+02,0.000000e+00,Ar II     
 1218.769860,  0.000110, 1218.769920,  0.000090,3.200000e+01,0.000000e+00,Ar II     
 1220.138500,  0.000300, 1220.138840,  0.000060,1.400000e+01,0.000000e+00,Ar II     
 1231.061960,  0.000100, 1231.061880,  0.000120,4.200000e+01,0.000000e+00,Ar II     
 1234.677000,  0.001000, 1234.676900,  0.001000,5.000000e+01,2.000000e+06,Ar I      
 1237.822600,  0.000200, 1237.822630,  0.000030,1.500000e+01,0.000000e+00,Ar II     
 1239.611670,  0.000080, 1239.611670,  0.000060,4.000000e+01,0.000000e+00,Ar II     
 1240.622100,  0.001000, 1240.622100,  0.001000,2.000000e+02,1.100000e+07,Ar I      
 1240.704600,  0.000200, 1240.704640,  0.000080,1.000000e+02,0.000000e+00,Ar II     
 1241.048600,  0.000130, 1241.047900,  0.000080,3.200000e+01,0.000000e+00,Ar II     
 1244.272400,  0.001000, 1244.272500,  0.001000,2.000000e+02,4.900000e+06,Ar I      
 1245.953000,  0.010000, 1245.952200,  0.001000,1.000000e+02,8.900000e+06,Ar I      
 1249.108000,  0.001000, 1249.107900,  0.001000,2.000000e+02,1.100000e+07,Ar I      
 1251.243110,  0.000110, 1251.242980,  0.000060,2.700000e+01,0.000000e+00,Ar II     
 1254.875800,  0.000200, 1254.875820,  0.000050,1.300000e+01,0.000000e+00,Ar II     
 1262.382110,  0.000050, 1262.382090,  0.000030,1.200000e+02,0.000000e+00,Ar II     
 1268.362890,  0.000050, 1268.362870,  0.000050,2.290000e+02,0.000000e+00,Ar II     
 1270.575600,  0.001000, 1270.575500,  0.001000,1.500000e+02,7.100000e+06,Ar I      
 1271.610000,  0.002000, 1271.606530,  0.000060,3.860000e-02,0.000000e+00,Ar II     
 1273.588540,  0.000050, 1273.588560,  0.000050,8.500000e+01,0.000000e+00,Ar II     
 1273.690100,  0.001000, 1273.690200,  0.001000,3.000000e+01,1.100000e+06,Ar I      
 1274.208000,  0.002000, 1274.208820,  0.000080,1.200000e-03,0.000000e+00,Ar II     
 1274.971900,  0.001000, 1274.971900,  0.001000,1.200000e+01,2.000000e+06,Ar I      
 1278.627230,  0.000050, 1278.627250,  0.000050,4.470000e+02,0.000000e+00,Ar II     
 1280.624100,  0.001000, 1280.623900,  0.001000,2.000000e+02,5.700000e+06,Ar I      
 1285.057100,  0.000200, 1285.057210,  0.000070,4.800000e+01,0.000000e+00,Ar II     
 1293.673300,  0.001000, 1293.673400,  0.001000,5.000000e+01,1.000000e+07,Ar I      
 1296.020300,  0.001000, 1296.020200,  0.001000,5.000000e+02,7.400000e+06,Ar I      
 1297.813860,  0.000120, 1297.814070,  0.000100,2.500000e+01,0.000000e+00,Ar II     
 1301.182200,  0.001000, 1301.182200,  0.001000,2.000000e+02,8.900000e+06,Ar I      
 1307.441410,  0.000130, 1307.441490,  0.000090,2.300000e+01,0.000000e+00,Ar II     
 1308.384100,  0.000500, 1308.384120,  0.000050,1.000000e+01,0.000000e+00,Ar II     
 1321.760000,  0.010000, 1321.760500,  0.001000,2.000000e+02,8.100000e+06,Ar I      
 1323.424500,  0.000200, 1323.424960,  0.000050,3.800000e+01,0.000000e+00,Ar II     
 1323.452000,  0.010000, 1323.451500,  0.001000,1.000000e+02,4.600000e+06,Ar I      
 1324.386130,  0.000190, 1324.386400,  0.000110,2.000000e+01,0.000000e+00,Ar II     
 1326.251380,  0.000120, 1326.251420,  0.000090,4.300000e+01,0.000000e+00,Ar II     
 1327.627000,  0.010000, 1327.626500,  0.001000,5.000000e+02,1.500000e+07,Ar I      
 1331.685100,  0.001000, 1331.685000,  0.001000,1.000000e+03,1.300000e+07,Ar I      
 1336.844000,  0.001200, 1336.844140,  0.000050,8.000000e+00,0.000000e+00,Ar II     
 1342.859630,  0.000050, 1342.859630,  0.000050,2.190000e+02,0.000000e+00,Ar II     
 1343.750500,  0.000200, 1343.749270,  0.000180,1.900000e+01,0.000000e+00,Ar II     
 1345.401130,  0.000050, 1345.401080,  0.000050,4.680000e+02,0.000000e+00,Ar II     
 1347.640820,  0.000050, 1347.640840,  0.000040,4.370000e+02,0.000000e+00,Ar II     
 1348.341250,  0.000050, 1348.341250,  0.000040,6.600000e+01,0.000000e+00,Ar II     
 1350.310000,  0.010000, 1350.309800,  0.001000,3.000000e+01,2.700000e+06,Ar I      
 1350.788400,  0.001000, 1350.788200,  0.001000,1.000000e+03,1.100000e+07,Ar I      
 1357.732900,  0.001000, 1357.733000,  0.001000,1.100000e+01,5.100000e+06,Ar I      
 1360.305200,  0.001000, 1360.305100,  0.001000,3.000000e+01,2.200000e+06,Ar I      
 1362.638400,  0.001000, 1362.638400,  0.001000,4.000000e+02,7.300000e+06,Ar I      
 1363.727810,  0.000060, 1363.727830,  0.000060,4.170000e+02,0.000000e+00,Ar II     
 1368.229000,  0.001000, 1368.228900,  0.001000,2.000000e+02,6.200000e+06,Ar I      
 1371.035700,  0.001400, 1371.036130,  0.000080,1.100000e+01,0.000000e+00,Ar II     
 1372.794150,  0.000060, 1372.794320,  0.000110,2.630000e+02,0.000000e+00,Ar II     
 1380.272740,  0.000180, 1380.272590,  0.000100,2.200000e+01,0.000000e+00,Ar II     
 1382.949500,  0.001000, 1382.949700,  0.001000,1.000000e+01,3.300000e+06,Ar I      
 1385.882510,  0.000060, 1385.882540,  0.000080,1.120000e+02,0.000000e+00,Ar II     
 1394.297180,  0.000060, 1394.297120,  0.000060,3.160000e+02,0.000000e+00,Ar II     
 1395.242180,  0.000080, 1395.242240,  0.000080,5.500000e+01,0.000000e+00,Ar II     
 1397.616440,  0.000060, 1397.616400,  0.000060,6.900000e+01,0.000000e+00,Ar II     
 1400.372000,  0.003000, 1400.372760,  0.000080,1.200000e+01,0.000000e+00,Ar II     
 1407.397460,  0.000060, 1407.397360,  0.000100,6.500000e+01,0.000000e+00,Ar II     
 1408.161990,  0.000060, 1408.162050,  0.000080,9.100000e+01,0.000000e+00,Ar II     
 1408.891110,  0.000060, 1408.891110,  0.000060,2.040000e+02,0.000000e+00,Ar II     
 1409.749300,  0.001000, 1409.749300,  0.001000,2.000000e+02,4.300000e+06,Ar I      
 1422.863800,  0.000300, 1422.864120,  0.000080,2.500000e+01,0.000000e+00,Ar II     
 1423.717140,  0.000060, 1423.717120,  0.000060,1.230000e+02,0.000000e+00,Ar II     
 1425.433970,  0.000070, 1425.433990,  0.000040,5.400000e+01,0.000000e+00,Ar II     
 1462.928100,  0.000200, 1462.928090,  0.000090,1.700000e+01,0.000000e+00,Ar II     
 1466.530630,  0.000080, 1466.530650,  0.000060,4.900000e+01,0.000000e+00,Ar II     
 1485.879400,  0.001000, 1485.879270,  0.000110,1.000000e+01,0.000000e+00,Ar II     
 1505.061000,  0.010000, 1505.061500,  0.001000,1.000000e+02,5.200000e+06,Ar I      
 1514.591180,  0.000130, 1514.591070,  0.000070,2.900000e+01,0.000000e+00,Ar II     
 1516.813350,  0.000190, 1516.813390,  0.000070,3.000000e+01,0.000000e+00,Ar II     
 1517.684000,  0.010000, 1517.683700,  0.001000,2.500000e+01,1.300000e+06,Ar I      
 1523.471520,  0.000070, 1523.471520,  0.000050,6.200000e+01,0.000000e+00,Ar II     
 1525.850000,  0.000200, 1525.849780,  0.000120,2.600000e+01,0.000000e+00,Ar II     
 1528.095920,  0.000120, 1528.095880,  0.000070,3.300000e+01,0.000000e+00,Ar II     
 1533.353000,  0.010000, 1533.353300,  0.001000,1.000000e+01,1.200000e+05,Ar I      
 1543.084100,  0.001700, 1543.084100,  0.000120,5.000000e+00,0.000000e+00,Ar II     
 1550.948000,  0.010000, 1550.951000,  0.005000,5.000000e-04,0.000000e+00,Ar II     
 1565.208300,  0.000150, 1565.208400,  0.000070,2.700000e+01,0.000000e+00,Ar II     
 1594.071000,  0.000500, 1594.071580,  0.000130,1.300000e+01,0.000000e+00,Ar II     
 1599.386000,  0.010000, 1599.385900,  0.001000,3.000000e+01,1.900000e+06,Ar I      
 1610.941900,  0.001100, 1610.941400,  0.000500,5.000000e+00,0.000000e+00,Ar II     
 1628.176500,  0.000300, 1628.176800,  0.000300,2.000000e+01,0.000000e+00,Ar II     
 1629.101600,  0.000300, 1629.101620,  0.000110,2.200000e+01,0.000000e+00,Ar II     
 1631.591800,  0.001600, 1631.591420,  0.000240,3.000000e+00,0.000000e+00,Ar II     
 1636.709000,  0.010000, 1636.709000,  0.004000,9.000000e-04,0.000000e+00,Ar II     
 1642.123920,  0.000120, 1642.123970,  0.000080,3.700000e+01,0.000000e+00,Ar II     
 1647.490000,  0.010000, 1647.484000,  0.008000,4.000000e-04,0.000000e+00,Ar II     
 1649.857700,  0.000400, 1649.857100,  0.000400,1.300000e+01,0.000000e+00,Ar II     
 1652.437000,  0.010000, 1652.438000,  0.001000,3.000000e+01,2.600000e+05,Ar I      
 1656.498000,  0.010000, 1656.495670,  0.000110,2.000000e-04,0.000000e+00,Ar II     
 1665.796000,  0.001500, 1665.793900,  0.000500,3.000000e+00,0.000000e+00,Ar II     
 1675.414200,  0.000600, 1675.413580,  0.000110,8.000000e+00,0.000000e+00,Ar II     
 1690.885200,  0.000700, 1690.883990,  0.000110,1.100000e+01,0.000000e+00,Ar II     
 1694.521000,  0.010000, 1694.521100,  0.001000,5.000000e+02,2.500000e+06,Ar I      
 1702.032700,  0.000600, 1702.032370,  0.000230,8.000000e+00,0.000000e+00,Ar II     
 1707.242100,  0.001500, 1707.241710,  0.000120,3.000000e+00,0.000000e+00,Ar II     
